"NSRNAME","ecosite","nCell","Classification","Upland","Color","ClassordNum","DEPord","ecosite_Area_Stralberg_20112040_CanESM2","ecosite_Area_perc_Stralberg_20112040_CanESM2","ecosite_Area_Stralberg_20112040_CSIRO","ecosite_Area_perc_Stralberg_20112040_CSIRO","ecosite_Area_Stralberg_20112040_HadGEM2","ecosite_Area_perc_Stralberg_20112040_HadGEM2","ecosite_Area_Stralberg_20412070_CanESM2","ecosite_Area_perc_Stralberg_20412070_CanESM2","ecosite_Area_Stralberg_20412070_CSIRO","ecosite_Area_perc_Stralberg_20412070_CSIRO","ecosite_Area_Stralberg_20412070_HadGEM2","ecosite_Area_perc_Stralberg_20412070_HadGEM2","ecosite_Area_Stralberg_20712100_CanESM2","ecosite_Area_perc_Stralberg_20712100_CanESM2","ecosite_Area_Stralberg_20712100_CSIRO","ecosite_Area_perc_Stralberg_20712100_CSIRO","ecosite_Area_Stralberg_20712100_HadGEM2","ecosite_Area_perc_Stralberg_20712100_HadGEM2","ecosite_Area_ab_veg_fm_c_20112040","ecosite_Area_perc_ab_veg_fm_c_20112040","ecosite_Area_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_ab_veg_fm_c_20412070","ecosite_Area_perc_ab_veg_fm_c_20412070","ecosite_Area_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_ab_veg_fm_c_20712100","ecosite_Area_perc_ab_veg_fm_c_20712100","ecosite_Area_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_ab_veg_fm_uc_20112040","ecosite_Area_perc_ab_veg_fm_uc_20112040","ecosite_Area_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_ab_veg_fm_uc_20412070","ecosite_Area_perc_ab_veg_fm_uc_20412070","ecosite_Area_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_ab_veg_fm_uc_20712100","ecosite_Area_perc_ab_veg_fm_uc_20712100","ecosite_Area_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_baseline","ecosite_Area_perc_baseline"
"Alpine",21,1,"Medium-Hygric Spruce Mix",0,"#3CBC2F",21,"21_Medium-Hygric Spruce Mix",0.740710616111755,0,0.740710616111755,0,1.11674585938454,0,1.11674585938454,0,0.740710616111755,0,1.11674585938454,0,0.740710616111755,0,0.740710616111755,0,0.740710616111755,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0,1.11674585938454,0
"Alpine",22,1,"Medium-Hygric Black Spruce Mix",0,"#39AE2C",22,"22_Medium-Hygric Black Spruce Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",25,1,"Medium-Hydric Shrub (Poor Fen)",0,"#9EB373",25,"25_Medium-Hydric Shrub (Poor Fen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",26,1,"Medium-Hydric Black Spruce Fen (Poor Fen)",0,"#75AC00",26,"26_Medium-Hydric Black Spruce Fen (Poor Fen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",27,1,"Rich-Mesic Grassland",1,"#AFFFA3",27,"27_Rich-Mesic Grassland",0,0,0,0,0,0,1.03532500658184,0,3.97585528291529,0,1.37587593898934,0,24.6504666515393,0,15.2645857361986,0,24.6504666515393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000919682206586003,0,0,0
"Alpine",28,1,"Rich-Hygric Shrubland",0,"#99FF89",28,"28_Rich-Hygric Shrubland",0,0,0,0,0,0,1.07022491842508,0,0,0,0.0702249184250832,0,3.98960833717138,0,1.28411366714863,0,3.98960833717138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",29,1,"Rich-Hygric Poplar",0,"#00C89E",29,"29_Rich-Hygric Poplar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",30,1,"Rich-Hygric Lodgepole Pine",0,"#00B991",30,"30_Rich-Hygric Lodgepole Pine",0,0,0,0,0.00010885525989579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",31,13,"Rich-Hygric Spruce",0,"#0E995F",31,"31_Rich-Hygric Spruce",4.77247077547509,0,5.77236192021519,0,5.77236192021519,0,4.70224585705,0,5.70224585705,0,4.70224585705,0,4.69504627813149,0,4.69493742287159,0,4.69504627813149,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0,5.77247077547509,0
"Alpine",32,1,"Rich-Hydric Grass Fen",0,"#9FFFD7",32,"32_Rich-Hydric Grass Fen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",33,1,"Rich-Hydric Shrub Fen",0,"#2DFFA7",33,"33_Rich-Hydric Shrub Fen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",34,1,"Rich-Hydric Black Spruce",0,"#0C5437",34,"34_Rich-Hydric Black Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",37,1,"Very Rich-Hydric Marsh",0,"#AEEDFF",37,"37_Very Rich-Hydric Marsh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",39,91,"Lake",0,"#3649F9",39,"39_Lake",60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1,60.3571184917237,0.1
"Alpine",41,1,"Agriculture",0,"#AB9F95",41,"41_Agriculture",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alpine",42,2,"Urban",0,"#373737",42,"42_Urban",1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0,1.12446755170822,0
"Alpine",43,52074,"Other Non-Fuel",0,"#ACAC96",43,"43_Other Non-Fuel",45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1,45216.4812596353,75.1
"Alpine",50,66,"Medium-Mesic Aspen Boreal Mixedwood",1,"#26FE00",15.5,"15.5_Medium-Mesic Aspen Boreal Mixedwood",20.4288162660087,0,3.2328209229745,0,232.22776492842,0.4,62.1576644852757,0.1,88.5335021596984,0.1,311.308891074234,0.5,0,0,52.4770330786705,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athabasca Plain",1,1,"Poor-Xeric Grassland",1,"#FFF0C6",1,"1_Poor-Xeric Grassland",0,0,0,0,0,0,13758.7996128371,25.5,473.82106487453,0.9,18889.6335824139,35.1,21796.2926286189,40.5,21973.3850083844,40.8,21758.481641504,40.4,0,0,0,0,0,0,0,0,256.200923677977,0.5,2193.67131076448,4.1,4,0,2272.27310160592,4.2,11386.5411623475,21.1,17332.5237571691,32.2,1391.01157485321,2.6,13838.4576559689,25.7,0,0,0,0,0,0,0,0,11562.6108344911,21.5,11891.5260273592,22.1,290.68458789587,0.5,18267.852831972,33.9,21577.2285262259,40.1,21732.8096299304,40.3,20726.2180745049,38.5,21055.1219435359,39.1,0,0
"Athabasca Plain",2,22191,"Poor-Xeric Jack Pine",1,"#FF9E56",2,"2_Poor-Xeric Jack Pine",21939.4960260127,40.7,21233.4519225984,39.4,22062.2356426451,41,8303.15668530894,15.4,20296.9122921406,37.7,1090.65573013097,2,89.9450269943336,0.2,89.9450269943336,0.2,89.9450269943336,0.2,21994.6604299053,40.8,21995.6604299053,40.8,21944.4839406862,40.7,21995.3810854061,40.8,21721.9609887475,40.3,19800.7097746417,36.8,21734.3759353935,40.3,19166.9554022575,35.6,10480.0797578776,19.5,4634.58644431228,8.6,20366.9517890244,37.8,7867.20936080099,14.6,21983.3810854061,40.8,21986.4348744257,40.8,21504.4759874969,39.9,21998.1026595338,40.8,10365.3992836689,19.2,10162.6493371157,18.9,20857.228611651,38.7,1741.47907375397,3.2,308.009129387254,0.6,153.428025682806,0.3,1330.11196087387,2.5,789.304724962378,1.5,21995.3810854061,40.8
"Athabasca Plain",3,3,"Poor-Mesic Grassland",1,"#FFE7A6",3,"3_Poor-Mesic Grassland",3,0,0,0,56.9211881160736,0.1,902.895986805044,1.7,20,0,2008.53148214888,3.7,2222.3241143189,4.1,1976.53148214888,3.7,2259.13510143381,4.2,7,0,6,0,6,0,12.9211881160736,0,223.984797209501,0.4,287.148936191879,0.5,6,0,581.529532788816,1.1,1289.94991816251,2.4,1527.15181751162,2.8,368.823471467836,0.7,1583.60763563003,2.9,9.92118811607361,0,4,0,4,0,52.9211881160736,0.1,817.068555430043,1.5,759.688119158614,1.4,18,0,1842.61490238082,3.4,2210.72949701172,4.1,2221.3241143189,4.1,1956.0207324647,3.6,2072.12887764789,3.8,6,0
"Athabasca Plain",4,108,"Poor-Mesic Pine",1,"#FFA627",4,"4_Poor-Mesic Pine",106.602817282081,0.2,203.078321356424,0.4,540.39411087663,1,41.6028172820807,0.1,48.6028172820807,0.1,39.6028172820807,0.1,39.6028172820807,0.1,39.6028172820807,0.1,39.6028172820807,0.1,1302.35544908771,2.4,1309.49212794498,2.4,1140.28503355831,2.1,1232.30992493316,2.3,778.511002229294,1.4,640.552052531857,1.2,612.668303977698,1.1,851.565413144417,1.6,203.704671283253,0.4,43.6849790662527,0.1,495.733180737123,0.9,325.242168826284,0.6,502.661084700376,0.9,634.210455080494,1.2,377.919830451337,0.7,685.349955946003,1.3,108.590136868879,0.2,118.480631964281,0.2,89.7092658765614,0.2,122.46999604255,0.2,42.6028172820807,0.1,39.6028172820807,0.1,42.6028172820807,0.1,117.415358404862,0.2,1438.49541233646,2.7
"Athabasca Plain",5,2011,"Poor-Mesic Black Spruce",1,"#DBE628",5,"5_Poor-Mesic Black Spruce",1934.49141116646,3.6,1649.1586290089,3.1,1452.77963919373,2.7,1084.5961340993,2,1223.04887488318,2.3,123.681294256356,0.2,58.6812942563556,0.1,58.6812942563556,0.1,58.6812942563556,0.1,744.833881832364,1.4,743.6972029751,1.4,866.904297361772,1.6,809.958217870847,1.5,993.861723097473,1.8,1126.48834219634,2.1,1152.15822257494,2.1,669.094384986844,1.2,616.289900107309,1.1,585.801294626314,1.1,974.13720044338,1.8,359.88268185081,0.7,1509.60705810363,2.8,1416.9751611645,2.6,1482.41151264764,2.8,1315.918186858,2.4,999.138337404434,1.9,1151.92990173862,2.1,1268.7896584442,2.4,206.730695263948,0.4,65.2759115635417,0.1,58.6812942563556,0.1,72.1920439405367,0.1,165.874976919498,0.3,614.693918583619,1.1
"Athabasca Plain",6,9,"Poor-Hygric Black Spruce",0,"#A6AE1F",6,"6_Poor-Hygric Black Spruce",9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
"Athabasca Plain",7,1197,"Poor-Hydric Black Spruce / Larch",0,"#666B14",7,"7_Poor-Hydric Black Spruce / Larch",1145.82586503951,2.1,1145.82586503951,2.1,1145.82586503951,2.1,1105.09818444579,2.1,1145.82586503951,2.1,1058.09818444579,2,1000.27837266578,1.9,1002.27837266578,1.9,1000.27837266578,1.9,1145.82586503951,2.1,1145.82586503951,2.1,1145.82586503951,2.1,1145.82586503951,2.1,1145.82586503951,2.1,1137.82586503951,2.1,1145.82586503951,2.1,1130.82586503951,2.1,1110.82586503951,2.1,1078.05393783926,2,1130.82586503951,2.1,1078.82586503951,2,1145.82586503951,2.1,1145.82586503951,2.1,1145.82586503951,2.1,1145.82586503951,2.1,1116.34523553579,2.1,1108.09818444579,2.1,1145.82586503951,2.1,1059.34523553579,2,1001.27837266578,1.9,1000.27837266578,1.9,1005.3013833928,1.9,1007.83412977113,1.9,1145.82586503951,2.1
"Athabasca Plain",8,1,"Poor-Hydric Shrub",0,"#593E1F",8,"8_Poor-Hydric Shrub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athabasca Plain",9,1,"Medium-Xeric Grassland",1,"#FFFD77",9,"9_Medium-Xeric Grassland",0,0,0,0,24.910918712616,0,218.552196741104,0.4,135.916749000549,0.3,598.903440171853,1.1,211.552196741104,0.4,212.552196741104,0.4,211.552196741104,0.4,2,0,0,0,0,0,5,0,46.5372813940048,0.1,123.36425369978,0.2,13,0,137.154594510794,0.3,210.376795053482,0.4,214.552196741104,0.4,136.552196741104,0.3,216.681886538863,0.4,3,0,0,0,0,0,18.910918712616,0,271.175527893007,0.5,216.552196741104,0.4,108.916749000549,0.2,587.221764618531,1.1,210.552196741104,0.4,210.552196741104,0.4,209.552196741104,0.4,209.552196741104,0.4,0,0
"Athabasca Plain",10,79,"Medium-Xeric Aspen Mix",1,"#FFFB00",10,"10_Medium-Xeric Aspen Mix",78.3561032414436,0.1,102,0.2,5,0,1,0,56.3561032414436,0.1,1,0,1,0,1,0,1,0,8,0,54.3561032414436,0.1,16,0,5,0,14,0,25.3561032414436,0,29,0.1,5,0,6,0,2,0,22,0,2,0,22,0,37,0.1,54,0.1,7,0,2,0,2,0,57.3561032414436,0.1,2,0,2,0,2,0,3,0,2,0,6,0
"Athabasca Plain",11,43,"Medium-Xeric Pine",1,"#7D0C0C",11,"11_Medium-Xeric Pine",41.7242334708571,0.1,11.7279481459409,0,113.727948145941,0.2,10.7279481459409,0,22.7279481459409,0,10.6335554122925,0,10.6335554122925,0,10.6335554122925,0,10.6335554122925,0,188.900577366352,0.4,93.6335554122925,0.2,183.544474124908,0.3,192.821498453617,0.4,146.821498453617,0.3,44.6335554122925,0.1,166.821498453617,0.3,158.821498453617,0.3,18.6335554122925,0,10.7279481459409,0,57.6335554122925,0.1,41.6335554122925,0.1,142.465395212173,0.3,128.821498453617,0.2,110.465395212173,0.2,123.633555412292,0.2,11.6335554122925,0,11.7242334708571,0,44.6372700873762,0.1,11.6335554122925,0,10.6335554122925,0,10.6335554122925,0,11.6335554122925,0,11.6335554122925,0,209.821498453617,0.4
"Athabasca Plain",12,1,"Medium-Xeric Spruce",1,"#698222",12,"12_Medium-Xeric Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,2,0,1,0,2,0,2,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Athabasca Plain",13,1,"Medium-Mesic Grassland",1,"#D5FF95",13,"13_Medium-Mesic Grassland",0,0,0,0,0,0,6839.11373295354,12.7,377.220272190869,0.7,8469.49741923807,15.7,8929.9424293693,16.6,8913.13549313879,16.5,8929.9424293693,16.6,0,0,0,0,0,0,0,0,463.019895021571,0.9,1293.32533005148,2.4,18,0,793.679491971387,1.5,4238.29685060749,7.9,6966.61480547672,12.9,1155.06168103057,2.1,3716.57052371428,6.9,0,0,0,0,0,0,0,0,4676.9353905044,8.7,5035.39753019009,9.3,191.970713552088,0.4,6734.15861084079,12.5,8789.80642481705,16.3,8900.9424293693,16.5,8326.15540561637,15.5,7116.04821454911,13.2,0,0
"Athabasca Plain",14,6962,"Medium-Mesic Aspen",1,"#B1FF38",14,"14_Medium-Mesic Aspen",6724.66709840296,12.5,1516.74420821105,2.8,7349.95096216752,13.6,1529.0153892329,2.8,8378.47082547469,15.6,248.988311827183,0.5,1,0,1,0,1,0,448.740260294173,0.8,874.816480980837,1.6,176.645583820995,0.3,1645.52160374727,3.1,1858.95544298642,3.5,1150.16832465,2.1,3220.9699590929,6,2346.86781363221,4.4,2293.34173871609,4.3,1455.20603537466,2.7,3629.85370513771,6.7,1974.19226191458,3.7,2443.09256527702,4.5,2891.56931102338,5.4,874.377471492946,1.6,4932.49736520266,9.2,3003.70302321324,5.6,1486.82945194747,2.8,7715.78091146136,14.3,1532.41537476555,2.8,109.823143422604,0.2,10,0,520.012627217919,1,1349.81017414853,2.5,102,0.2
"Athabasca Plain",15,46,"Medium-Mesic Aspen Mix",1,"#9EFF0C",15,"15_Medium-Mesic Aspen Mix",42.5778969563544,0.1,409.903274636948,0.8,3.04357415810227,0,3.04357415810227,0,3.04357415810227,0,2.04357415810227,0,2.04357415810227,0,2.04357415810227,0,2.04357415810227,0,660.713684009039,1.2,644.197361634695,1.2,592.1648576312,1.1,554.713684009039,1,493.734385564574,0.9,537.562634959468,1,287.130916598835,0.5,495.713684009039,0.9,167.465276904404,0.3,21.3742858320475,0,225.236557200551,0.4,319.106070016976,0.6,494.736450020573,0.9,544.869697267073,1,538.822204473778,1,283.505920255557,0.5,122.698298197356,0.2,271.298505548504,0.5,64.6255257315934,0.1,41.8911284841597,0.1,5.04357415810227,0,2.04357415810227,0,4.04357415810227,0,46.8911284841597,0.1,670.713684009039,1.2
"Athabasca Plain",16,5,"Medium-Mesic Pine",1,"#0B7401",16,"16_Medium-Mesic Pine",5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,648.150592822931,1.2,641.206253538025,1.2,476.156212587259,0.9,625.999900750699,1.2,551.895875493181,1,560.277757294476,1,311.14417592634,0.6,541.753097705427,1,214.231782649062,0.4,9.84198314230889,0,284.724907534197,0.5,329.232072050101,0.6,288.567781519727,0.5,464.75178464374,0.9,131.697734439047,0.2,201.168836924713,0.4,121.608287801151,0.2,305.053208028083,0.6,29.620070877485,0.1,9.33322484325618,0,5.06581003963947,0,6,0,5.06581003963947,0,8.33322484325618,0,682.088019747636,1.3
"Athabasca Plain",17,81,"Medium-Mesic Pine Mix",1,"#0B7401",17,"17_Medium-Mesic Pine Mix",74.3518315302208,0.1,383.45390345226,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.631847286597,0.4,208.631847286597,0.4,212.519416881725,0.4,194.631847286597,0.4,189.622760556638,0.4,195.044232333079,0.4,142.67588872835,0.3,190.622760556638,0.4,142.991279672831,0.3,91.358345374465,0.2,149.404267545789,0.3,165.953399680555,0.3,231.371026900597,0.4,202.958167296834,0.4,333.394297719933,0.6,174.135158920661,0.3,68.8944660574198,0.1,59.8804885149002,0.1,64.3739946931601,0.1,67.8944660574198,0.1,0,0,0,0,1,0,67.8944660574198,0.1,204.631847286597,0.4
"Athabasca Plain",18,1101,"Medium-Mesic White Spruce",1,"#085401",18,"18_Medium-Mesic White Spruce",1082.96523095574,2,2040.18365839094,3.8,1,0,2,0,1,0,1,0,1,0,1,0,1,0,80.5980041055009,0.1,158.598004105501,0.3,483.11783716362,0.9,12.58508425951,0,82.2075982689857,0.2,175.572719159536,0.3,331.280609488487,0.6,7.23288321495056,0,44.5581647753716,0.1,2.8093538582325,0,186.099111528718,0.3,6.23288321495056,0,377.802554587834,0.7,201.683689470403,0.4,1274.49639103562,2.4,6.12838602345437,0,17.7419693470001,0,12.1563410162926,0,100.232883214951,0.2,1,0,1,0,1,0,1.9016502648592,0,1,0,13.5980041055009,0
"Athabasca Plain",19,1,"Medium-Hygric Grassland",0,"#99FF89",19,"19_Medium-Hygric Grassland",0,0,0,0,0,0,119.002355821431,0.2,0,0,1739.64776852727,3.2,90.6148783564568,0.2,99.4218145869672,0.2,90.6148783564568,0.2,0,0,0,0,0,0,0,0,9.84216243028641,0,33.6477050185204,0.1,0,0,446.612865388393,0.8,95.6148783564568,0.2,116.342558950186,0.2,16,0,180.614878356457,0.3,0,0,0,0,0,0,0,0,112.901050448418,0.2,112.265850551426,0.2,0,0,1710.40071743727,3.2,89.8619294464588,0.2,89.6148783564568,0.2,96.3988038599491,0.2,85.6148783564568,0.2,0,0
"Athabasca Plain",20,453,"Medium-Hygric Poplar Mix",0,"#14C800",20,"20_Medium-Hygric Poplar Mix",435.754877891275,0.8,1342.12413811556,2.5,333.731193787069,0.6,229.475037402124,0.4,2183.76589282078,4.1,169.475037402124,0.3,167.475037402124,0.3,167.475037402124,0.3,167.475037402124,0.3,247.375090545625,0.5,272.010836845846,0.5,346.451849287958,0.6,240.089915758581,0.4,312.125706998515,0.6,244.16867441556,0.5,753.053158255178,1.4,230.475037402124,0.4,256.18134311086,0.5,197.475037402124,0.4,650.051350070047,1.2,181.475037402124,0.3,343.531846827478,0.6,300.093630433665,0.6,981.268233417184,1.8,321.731193787069,0.6,384.702093607397,0.7,230.475037402124,0.4,1728.96474342968,3.2,174.475037402124,0.3,168.475037402124,0.3,167.475037402124,0.3,178.475037402124,0.3,172.475037402124,0.3,218.089915758581,0.4
